customer_id,phone,current_plan,monthly_bill,data_usage_gb,call_count,sms_count,complaints,tenure_months,intl_calls
USR-04280,+44 7334 893347,Premium,74.64,30.8,348,181,1,4,0
USR-04281,+44 7532 391782,Standard,49.17,12.4,144,37,0,6,0
USR-04282,+44 7501 367796,Premium,71.26,23.1,330,142,1,22,0
USR-04283,+44 7974 983864,Standard,46.57,13.3,116,27,1,14,1
USR-04284,+44 7763 781356,Basic,15.7,2.0,69,23,2,7,10
USR-04285,+44 7716 903497,Basic,32.42,19.0,286,322,5,1,7
USR-04286,+44 7324 676110,Standard,44.68,10.8,70,160,0,19,4
USR-04287,+44 7279 270020,Standard,43.8,8.1,111,170,2,2,3
USR-04288,+44 7730 683485,Premium,57.97,22.4,253,71,0,4,4
USR-04289,+44 7904 636604,Standard,30.04,9.1,162,66,0,25,3
USR-04290,+44 7705 775517,Standard,36.72,5.4,70,92,1,1,1
USR-04291,+44 7250 803777,Unlimited,96.29,741.5,5604,163,2,12,16
USR-04292,+44 7765 761495,Standard,46.58,7.6,136,85,0,4,8
USR-04293,+44 7425 423824,Unlimited,88.75,834.3,4664,38,2,1,0
USR-04294,+44 7805 526276,Unlimited,94.57,846.9,6861,175,0,60,0
USR-04295,+44 7370 374874,Basic,28.29,2.9,79,67,0,34,3
USR-04296,+44 7933 672845,Unlimited,90.56,338.2,7540,72,1,1,0
USR-04297,+44 7990 598601,Premium,64.64,16.9,276,108,1,20,4
USR-04298,+44 7824 353132,Standard,37.31,12.6,209,161,1,41,2
USR-04299,+44 7183 864228,Premium,65.05,28.5,425,133,0,8,7
USR-04300,+44 7510 404743,Premium,67.0,8.8,22,41,2,46,7
USR-04301,+44 7907 409790,Standard,39.49,7.8,105,108,0,47,22
USR-04302,+44 7947 326572,Premium,73.18,28.4,479,191,2,60,11
USR-04303,+44 7530 433465,Standard,34.65,5.2,205,57,1,10,5
USR-04304,+44 7519 650618,Basic,26.3,18.0,168,169,2,31,8
USR-04305,+44 7720 399708,Basic,16.54,2.7,72,39,1,24,8
USR-04306,+44 7463 631342,Premium,73.73,22.4,351,151,2,21,3
USR-04307,+44 7367 817932,Standard,46.78,5.9,155,29,1,5,5
USR-04308,+44 7190 911005,Standard,39.77,7.2,129,34,1,21,8
USR-04309,+44 7215 839288,Basic,15.99,18.5,205,364,3,32,6
USR-04310,+44 7712 507729,Premium,70.86,1.5,51,48,3,3,4
USR-04311,+44 7275 785007,Basic,32.14,4.0,56,32,2,11,0
USR-04312,+44 7315 783503,Unlimited,89.45,849.2,7373,23,1,26,11
USR-04313,+44 7790 521569,Standard,36.24,12.9,103,29,1,59,6
USR-04314,+44 7392 186581,Standard,46.34,10.7,109,69,1,6,0
USR-04315,+44 7333 912622,Basic,21.16,3.2,62,178,1,6,7
USR-04316,+44 7774 468495,Basic,15.18,2.1,42,83,1,7,0
USR-04317,+44 7224 853505,Basic,16.06,2.7,78,118,0,1,1
USR-04318,+44 7202 814108,Standard,37.37,59.2,642,356,3,16,3
USR-04319,+44 7413 238848,Basic,33.91,2.3,53,58,0,33,7
USR-04320,+44 7263 895797,Standard,30.85,10.0,125,37,0,21,0
USR-04321,+44 7748 408968,Premium,63.42,15.5,243,82,2,34,1
USR-04322,+44 7361 177692,Premium,66.65,36.2,374,48,0,41,18
USR-04323,+44 7110 448611,Basic,26.55,13.3,175,349,3,4,17
USR-04324,+44 7797 819947,Unlimited,103.84,647.2,4291,140,0,13,3
USR-04325,+44 7560 382121,Premium,62.36,5.7,84,35,0,17,0
USR-04326,+44 7312 387417,Basic,31.48,15.2,256,187,3,7,9
USR-04327,+44 7912 274212,Basic,34.4,3.8,36,68,1,6,4
USR-04328,+44 7417 271949,Basic,17.81,14.4,255,275,2,34,2
USR-04329,+44 7402 963469,Standard,42.26,9.9,73,176,2,12,7
USR-04330,+44 7585 967939,Standard,49.73,13.3,146,139,2,3,1
USR-04331,+44 7813 337315,Unlimited,92.64,599.7,5431,33,0,25,0
USR-04332,+44 7460 703446,Premium,73.88,27.7,139,182,0,13,4
USR-04333,+44 7752 728270,Standard,38.05,8.9,111,65,0,10,2
USR-04334,+44 7206 799681,Basic,28.36,2.7,65,29,1,20,8
USR-04335,+44 7275 937098,Premium,67.23,26.7,263,29,1,53,10
USR-04336,+44 7578 644535,Premium,69.4,22.8,148,169,0,37,5
USR-04337,+44 7162 696018,Standard,37.44,5.8,113,116,1,12,0
USR-04338,+44 7524 443200,Premium,63.06,39.6,273,65,0,4,10
USR-04339,+44 7907 122280,Basic,22.46,2.5,29,155,2,4,2
USR-04340,+44 7602 691874,Standard,38.26,10.2,132,23,2,60,1
USR-04341,+44 7608 509466,Standard,43.6,45.3,760,354,2,3,14
USR-04342,+44 7600 109328,Premium,57.65,43.8,355,177,1,19,1
USR-04343,+44 7853 318531,Premium,69.75,28.7,204,127,0,38,3
USR-04344,+44 7202 388565,Standard,38.01,6.4,119,164,2,15,3
USR-04345,+44 7622 987935,Premium,71.46,23.5,127,76,1,17,0
USR-04346,+44 7429 542095,Premium,67.6,38.9,218,191,0,60,0
USR-04347,+44 7922 746244,Basic,16.2,1.8,31,181,0,1,3
USR-04348,+44 7253 303319,Unlimited,87.63,880.0,5848,127,0,60,16
USR-04349,+44 7939 943746,Standard,41.55,7.5,232,175,0,13,2
USR-04350,+44 7835 710395,Premium,69.67,37.8,301,45,2,3,5
USR-04351,+44 7988 696823,Basic,26.79,2.7,30,135,0,4,2
USR-04352,+44 7821 386646,Unlimited,87.11,884.5,6580,173,0,1,4
USR-04353,+44 7705 921083,Basic,16.08,18.8,285,287,3,34,11
USR-04354,+44 7193 609215,Unlimited,103.57,143.0,834,28,0,20,6
USR-04355,+44 7714 802215,Unlimited,99.18,421.9,7693,37,0,17,2
USR-04356,+44 7425 740962,Unlimited,91.37,65.0,482,48,1,5,3
USR-04357,+44 7750 413741,Standard,47.54,8.7,64,143,1,10,4
USR-04358,+44 7566 107364,Premium,69.29,24.7,175,105,1,10,8
USR-04359,+44 7966 830017,Unlimited,104.55,378.8,4866,57,0,3,8
USR-04360,+44 7436 259707,Premium,71.49,21.9,278,178,1,3,3
USR-04361,+44 7390 530925,Standard,37.37,22.9,552,341,2,8,3
USR-04362,+44 7588 475397,Standard,47.59,12.4,71,144,2,6,3
USR-04363,+44 7632 387489,Standard,41.97,10.1,149,100,1,59,2
USR-04364,+44 7395 736494,Unlimited,90.66,420.6,2664,170,0,4,5
USR-04365,+44 7969 523443,Premium,58.5,18.7,336,62,2,9,1
USR-04366,+44 7829 804765,Basic,17.72,2.6,35,157,1,19,5
USR-04367,+44 7532 857199,Premium,62.12,44.6,334,192,1,4,0
USR-04368,+44 7169 382806,Basic,29.82,4.5,58,90,1,6,4
USR-04369,+44 7281 669987,Standard,45.18,12.6,197,164,0,13,0
USR-04370,+44 7106 111522,Basic,25.12,1.9,64,148,0,60,0
USR-04371,+44 7557 934011,Unlimited,87.24,725.0,5078,167,2,3,2
USR-04372,+44 7140 766250,Unlimited,95.3,649.1,4269,48,1,11,0
USR-04373,+44 7388 639425,Basic,16.58,4.4,68,59,2,5,7
USR-04374,+44 7179 313978,Basic,28.0,2.6,44,162,1,12,8
USR-04375,+44 7173 174289,Unlimited,90.71,74.3,280,37,0,15,2
USR-04376,+44 7686 646346,Standard,49.19,6.0,224,82,1,8,1
USR-04377,+44 7376 968081,Basic,25.48,2.9,31,128,0,8,4
USR-04378,+44 7765 212524,Standard,30.36,12.1,196,171,0,1,0
USR-04379,+44 7255 906271,Premium,73.5,5.2,29,42,2,44,1
USR-04380,+44 7384 868385,Premium,74.65,25.1,384,188,1,12,2
USR-04381,+44 7852 448517,Unlimited,96.52,475.6,5517,47,1,36,0
USR-04382,+44 7665 882869,Standard,44.64,6.1,226,116,2,4,0
USR-04383,+44 7897 272422,Standard,48.79,11.7,225,140,2,22,5
USR-04384,+44 7942 993015,Basic,32.53,3.1,32,130,0,18,0
USR-04385,+44 7663 587789,Basic,29.73,19.6,134,155,4,21,0
USR-04386,+44 7721 246483,Premium,66.81,16.0,441,121,1,4,0
USR-04387,+44 7678 602213,Standard,40.52,10.7,75,128,1,26,6
USR-04388,+44 7525 224570,Standard,40.51,12.6,134,194,1,4,23
USR-04389,+44 7194 428831,Standard,44.29,55.8,806,296,2,11,6
USR-04390,+44 7292 594743,Standard,46.62,12.1,115,62,1,9,8
USR-04391,+44 7931 404797,Basic,26.51,12.0,267,372,2,6,12
USR-04392,+44 7466 255106,Basic,15.41,8.9,244,316,3,23,0
USR-04393,+44 7795 225134,Basic,19.4,2.2,28,163,0,6,1
USR-04394,+44 7117 434041,Basic,15.55,2.8,28,162,0,15,3
USR-04395,+44 7595 970171,Basic,20.61,13.5,273,245,2,19,5
USR-04396,+44 7204 711085,Standard,42.33,11.7,96,161,0,16,5
USR-04397,+44 7150 700270,Standard,33.36,9.6,171,118,1,7,1
USR-04398,+44 7527 216074,Standard,30.41,27.6,627,390,3,17,0
USR-04399,+44 7151 417258,Unlimited,103.9,520.6,6155,152,0,53,2
USR-04400,+44 7881 964089,Basic,30.15,4.3,77,115,0,4,13
USR-04401,+44 7692 780331,Basic,29.22,2.8,78,173,0,60,0
USR-04402,+44 7196 607060,Standard,30.76,50.1,540,139,2,9,12
USR-04403,+44 7639 856276,Premium,64.03,30.7,203,99,0,18,9
USR-04404,+44 7619 706389,Premium,55.29,43.7,478,65,0,11,0
USR-04405,+44 7598 319810,Basic,27.97,1.5,25,57,1,15,12
USR-04406,+44 7103 907106,Premium,73.73,8.9,88,45,1,32,1
USR-04407,+44 7867 188082,Standard,49.54,11.7,194,79,0,2,2
USR-04408,+44 7218 635126,Premium,66.84,24.4,125,150,0,34,3
USR-04409,+44 7355 631530,Premium,59.73,4.1,50,31,1,3,0
USR-04410,+44 7133 471983,Basic,15.61,14.1,147,224,4,49,7
USR-04411,+44 7462 170499,Basic,17.96,4.2,55,189,1,7,2
USR-04412,+44 7768 272534,Basic,32.12,2.9,76,175,0,60,0
USR-04413,+44 7692 187355,Standard,46.19,12.7,227,51,1,3,6
USR-04414,+44 7442 754067,Premium,65.86,42.4,415,111,0,24,0
USR-04415,+44 7137 170022,Standard,46.63,8.5,173,189,2,18,3
USR-04416,+44 7658 626274,Basic,26.74,4.2,68,76,0,60,5
USR-04417,+44 7215 754920,Standard,47.54,9.0,91,143,2,26,7
USR-04418,+44 7730 860537,Standard,39.07,9.3,130,36,0,1,1
USR-04419,+44 7431 663720,Standard,37.99,8.3,99,24,2,2,7
USR-04420,+44 7625 991593,Basic,17.69,1.6,72,91,2,11,3
USR-04421,+44 7862 272193,Unlimited,85.68,484.5,3596,83,1,12,5
USR-04422,+44 7195 688849,Basic,24.45,2.9,33,91,0,1,10
USR-04423,+44 7540 475273,Premium,56.91,7.0,54,18,0,10,6
USR-04424,+44 7649 887878,Premium,56.71,29.7,453,177,0,5,1
USR-04425,+44 7198 510130,Standard,49.87,11.1,191,42,1,39,4
USR-04426,+44 7837 802637,Standard,44.01,5.1,153,186,0,30,4
USR-04427,+44 7935 162567,Premium,73.0,28.3,290,194,0,60,5
USR-04428,+44 7847 281630,Basic,16.68,3.6,23,76,0,9,8
USR-04429,+44 7117 692260,Premium,64.9,1.1,89,32,1,4,3
USR-04430,+44 7792 230987,Premium,66.5,27.7,229,163,1,8,1
USR-04431,+44 7890 673367,Standard,38.16,7.9,156,168,1,10,2
USR-04432,+44 7148 226423,Standard,39.86,11.7,81,145,1,33,1
USR-04433,+44 7545 832334,Standard,40.59,8.4,147,199,0,2,1
USR-04434,+44 7157 979865,Basic,17.43,4.0,51,174,0,3,6
USR-04435,+44 7805 622558,Basic,26.33,4.3,76,77,0,1,9
USR-04436,+44 7761 372342,Premium,72.77,27.6,426,108,0,32,3
USR-04437,+44 7403 601698,Unlimited,104.45,440.1,6324,185,0,44,6
USR-04438,+44 7573 624382,Premium,56.55,2.2,31,47,0,5,0
USR-04439,+44 7898 931075,Basic,21.9,4.2,57,91,2,6,0
USR-04440,+44 7529 182470,Standard,34.83,11.9,172,65,0,16,27
USR-04441,+44 7123 453456,Premium,55.5,18.7,292,120,0,19,3
USR-04442,+44 7517 815964,Standard,42.85,7.0,134,139,2,29,10
USR-04443,+44 7359 680093,Basic,16.42,3.2,36,62,0,7,3
USR-04444,+44 7704 794017,Standard,41.69,48.6,480,248,5,15,2
USR-04445,+44 7107 510735,Standard,44.6,8.8,231,161,0,9,14
USR-04446,+44 7427 107544,Premium,73.57,37.1,123,116,1,4,1
USR-04447,+44 7758 140038,Basic,18.88,11.8,170,108,2,34,0
USR-04448,+44 7427 538296,Unlimited,101.07,439.2,3054,124,2,60,16
USR-04449,+44 7301 650576,Unlimited,96.03,330.2,4183,120,1,19,4
USR-04450,+44 7973 863876,Basic,20.54,2.5,75,64,2,11,1
USR-04451,+44 7258 220376,Standard,32.79,10.5,95,138,1,14,5
USR-04452,+44 7190 469935,Standard,30.59,45.9,899,136,3,42,20
USR-04453,+44 7769 966574,Basic,22.89,2.6,33,104,1,8,7
USR-04454,+44 7167 559340,Standard,35.87,6.1,239,109,1,27,4
USR-04455,+44 7268 122552,Standard,32.25,11.5,92,45,0,2,2
USR-04456,+44 7547 159882,Basic,28.48,1.5,23,124,1,3,10
USR-04457,+44 7378 855846,Standard,43.29,5.4,227,40,0,16,1
USR-04458,+44 7327 161395,Standard,32.53,11.5,229,48,1,10,5
USR-04459,+44 7816 750751,Standard,36.05,7.2,164,164,0,1,1
USR-04460,+44 7456 457107,Premium,64.14,31.5,202,97,2,27,8
USR-04461,+44 7287 763413,Basic,32.2,3.7,65,195,1,25,5
USR-04462,+44 7970 468495,Standard,46.06,59.1,882,255,3,4,0
USR-04463,+44 7545 724036,Standard,47.07,10.0,196,180,1,8,1
USR-04464,+44 7385 110623,Standard,30.9,10.6,196,149,2,1,7
USR-04465,+44 7711 848220,Basic,27.82,4.3,63,199,1,3,19
USR-04466,+44 7734 373267,Standard,46.79,11.1,195,112,2,5,5
USR-04467,+44 7415 265501,Premium,60.98,24.9,241,44,1,13,2
USR-04468,+44 7684 897173,Standard,34.73,11.7,128,117,1,1,3
USR-04469,+44 7248 468551,Basic,15.86,3.8,39,66,1,44,2
USR-04470,+44 7705 776550,Basic,16.37,2.5,40,30,0,24,4
USR-04471,+44 7860 163488,Premium,57.24,44.4,201,171,1,42,8
USR-04472,+44 7707 273735,Standard,49.25,6.4,145,31,0,12,4
USR-04473,+44 7406 795494,Basic,31.33,14.0,218,158,2,9,0
USR-04474,+44 7748 744713,Standard,35.27,7.5,64,126,1,15,0
USR-04475,+44 7310 640408,Standard,37.22,6.3,187,193,0,4,4
USR-04476,+44 7794 487306,Premium,56.21,28.3,392,112,0,15,16
USR-04477,+44 7320 942128,Premium,70.8,5.7,58,41,2,4,1
USR-04478,+44 7139 564742,Standard,38.69,7.6,126,38,0,12,3
USR-04479,+44 7540 445206,Basic,22.0,2.0,33,84,0,22,0
USR-04480,+44 7135 194863,Basic,21.71,9.6,215,378,2,7,0
USR-04481,+44 7439 734926,Basic,21.33,1.9,68,126,0,10,3
USR-04482,+44 7369 101595,Standard,31.35,8.2,180,135,1,38,6
USR-04483,+44 7669 943640,Premium,64.92,42.7,363,57,0,4,7
USR-04484,+44 7621 739023,Premium,59.68,37.7,357,121,0,10,20
USR-04485,+44 7498 373693,Standard,35.17,6.4,109,125,2,8,0
USR-04486,+44 7961 643886,Unlimited,95.49,542.9,7897,86,1,40,14
USR-04487,+44 7238 427795,Standard,38.48,6.4,105,44,1,9,0
USR-04488,+44 7822 676270,Standard,34.88,11.9,179,144,0,60,6
USR-04489,+44 7770 682963,Unlimited,99.27,571.2,2233,153,0,20,11
USR-04490,+44 7407 577153,Basic,21.2,10.8,225,373,5,5,3
USR-04491,+44 7957 831456,Premium,61.53,41.6,307,138,0,19,2
USR-04492,+44 7290 130634,Basic,18.67,3.7,31,77,0,15,12
USR-04493,+44 7592 530137,Standard,33.44,4.5,197,96,1,29,0
USR-04494,+44 7516 645945,Basic,24.44,11.6,202,354,3,31,4
USR-04495,+44 7731 904168,Basic,20.09,1.7,62,82,0,2,5
USR-04496,+44 7933 845112,Premium,60.32,22.1,477,167,0,1,3
USR-04497,+44 7541 803789,Basic,17.17,3.1,67,40,0,60,10
USR-04498,+44 7617 800109,Standard,34.23,6.2,231,199,0,10,6
USR-04499,+44 7753 461709,Standard,34.91,11.7,233,55,1,15,6
USR-04500,+44 7540 284146,Basic,31.42,17.3,187,312,2,9,10
USR-04501,+44 7967 922344,Standard,49.94,6.5,82,82,0,4,2
USR-04502,+44 7144 561434,Basic,15.06,1.5,45,26,0,36,3
USR-04503,+44 7619 223539,Unlimited,100.19,871.8,7780,63,1,54,1
USR-04504,+44 7619 503232,Unlimited,103.56,686.2,7307,84,0,11,7
USR-04505,+44 7666 902146,Standard,35.32,24.9,400,242,3,4,0
USR-04506,+44 7338 169192,Basic,30.4,3.9,72,144,0,8,1
USR-04507,+44 7298 582108,Standard,32.23,8.4,120,84,0,4,4
USR-04508,+44 7423 844059,Premium,56.88,19.4,341,94,2,5,5
USR-04509,+44 7810 969036,Basic,30.78,1.7,37,154,1,37,0
USR-04510,+44 7668 382806,Standard,40.88,7.9,159,152,0,8,0
USR-04511,+44 7692 865732,Standard,36.81,35.8,769,144,5,10,3
USR-04512,+44 7558 963164,Unlimited,102.1,360.8,7745,87,0,35,0
USR-04513,+44 7611 425151,Standard,44.1,43.4,472,232,4,6,5
USR-04514,+44 7343 267789,Standard,37.11,8.8,237,31,1,18,2
USR-04515,+44 7841 101141,Basic,18.21,2.3,24,55,1,2,3
USR-04516,+44 7766 804392,Unlimited,104.37,459.8,7272,176,2,56,12
USR-04517,+44 7518 702231,Premium,69.67,7.3,89,5,0,13,4
USR-04518,+44 7415 515703,Basic,26.99,3.4,32,58,2,36,3
USR-04519,+44 7830 383897,Premium,73.34,22.1,334,131,2,35,26
USR-04520,+44 7972 131860,Standard,33.12,7.2,190,123,0,11,12
USR-04521,+44 7541 555515,Basic,22.74,2.5,61,61,0,11,2
USR-04522,+44 7229 948038,Basic,27.2,3.2,25,84,0,36,8
USR-04523,+44 7754 675657,Standard,31.76,5.4,161,83,0,38,9
USR-04524,+44 7658 440260,Premium,62.46,2.5,64,19,0,30,20
USR-04525,+44 7703 267999,Premium,63.63,37.4,457,150,2,7,1
USR-04526,+44 7210 322327,Basic,34.57,2.5,25,176,1,20,3
USR-04527,+44 7158 392919,Basic,29.42,3.2,68,51,0,2,0
USR-04528,+44 7863 157276,Basic,24.82,2.3,23,62,1,20,12
USR-04529,+44 7290 115615,Basic,26.59,4.1,52,199,2,12,18
USR-04530,+44 7357 494303,Unlimited,102.92,305.1,3259,83,0,1,4
USR-04531,+44 7629 411153,Standard,36.01,50.7,756,100,5,6,3
USR-04532,+44 7777 466124,Premium,68.62,29.8,237,80,2,33,1
USR-04533,+44 7121 388457,Unlimited,104.74,345.7,4208,196,1,5,1
USR-04534,+44 7145 253225,Premium,71.03,35.1,152,46,0,14,8
USR-04535,+44 7188 432539,Standard,48.13,40.2,575,397,3,3,3
USR-04536,+44 7610 396692,Premium,56.0,32.1,300,177,2,16,7
USR-04537,+44 7136 216699,Basic,20.9,4.0,53,102,0,3,16
USR-04538,+44 7119 696223,Premium,56.0,24.0,317,161,0,60,1
USR-04539,+44 7235 556455,Basic,27.47,4.3,50,78,0,17,4
USR-04540,+44 7281 513501,Standard,48.35,8.0,205,127,1,7,0
USR-04541,+44 7505 770967,Unlimited,104.93,847.8,4131,131,1,25,3
USR-04542,+44 7643 962974,Premium,59.4,17.9,293,151,1,8,3
USR-04543,+44 7347 364649,Premium,56.62,17.6,160,97,2,1,1
USR-04544,+44 7533 990935,Basic,20.29,3.3,50,197,1,58,2
USR-04545,+44 7963 300031,Unlimited,96.49,568.6,7066,61,0,12,1
USR-04546,+44 7384 949618,Standard,32.76,9.5,89,111,1,3,12
USR-04547,+44 7969 181779,Standard,31.17,8.9,84,70,0,20,8
USR-04548,+44 7559 369138,Premium,60.2,22.7,202,194,0,3,5
USR-04549,+44 7234 443786,Unlimited,99.24,714.0,7390,57,0,11,5
USR-04550,+44 7740 358169,Standard,39.3,22.7,597,145,4,24,9
USR-04551,+44 7847 877532,Standard,38.03,57.9,732,185,4,3,8
USR-04552,+44 7542 509298,Unlimited,90.44,630.1,3427,164,0,34,12
USR-04553,+44 7567 265296,Standard,33.1,6.8,158,116,0,34,5
USR-04554,+44 7158 509203,Premium,58.46,29.1,471,185,1,2,4
USR-04555,+44 7973 695836,Unlimited,99.14,509.3,7345,72,0,7,1
USR-04556,+44 7241 425453,Standard,37.9,9.3,127,34,1,59,28
USR-04557,+44 7396 523342,Standard,32.25,43.9,629,232,2,12,1
USR-04558,+44 7222 599006,Premium,62.77,30.4,317,101,0,2,4
USR-04559,+44 7350 759780,Premium,66.29,30.2,361,192,1,53,5
USR-04560,+44 7383 361754,Standard,41.6,5.8,204,58,2,2,1
USR-04561,+44 7874 254209,Basic,31.44,3.0,42,116,0,39,8
USR-04562,+44 7875 508811,Standard,40.62,26.8,715,380,2,14,0
USR-04563,+44 7804 221473,Premium,59.9,29.5,358,181,2,28,11
USR-04564,+44 7721 478621,Basic,17.91,1.7,68,103,1,5,2
USR-04565,+44 7654 615775,Unlimited,90.07,46.1,1312,8,0,9,10
USR-04566,+44 7968 883449,Premium,67.26,5.1,79,35,1,11,1
USR-04567,+44 7745 628580,Premium,65.41,18.6,145,166,0,25,2
USR-04568,+44 7620 942117,Premium,55.39,20.6,432,106,0,8,3
USR-04569,+44 7701 951871,Standard,35.6,8.4,162,66,0,6,6
USR-04570,+44 7281 367903,Standard,31.96,44.8,892,351,3,4,8
USR-04571,+44 7235 889172,Unlimited,94.99,769.3,5242,50,1,21,5
USR-04572,+44 7260 426576,Standard,36.07,30.2,843,315,5,42,0
USR-04573,+44 7982 943726,Basic,21.49,3.9,50,87,0,2,0
USR-04574,+44 7164 232538,Basic,23.67,3.1,46,42,0,8,13
USR-04575,+44 7153 561359,Basic,30.9,3.6,56,48,0,35,2
USR-04576,+44 7847 108145,Premium,67.94,7.7,67,12,0,17,6
USR-04577,+44 7848 374730,Basic,26.54,2.1,24,51,0,24,3
USR-04578,+44 7890 774105,Basic,15.03,2.0,74,153,0,36,8
USR-04579,+44 7373 732765,Standard,37.02,13.1,124,128,0,38,4
USR-04580,+44 7471 948396,Basic,24.07,3.2,54,41,2,7,1
USR-04581,+44 7951 557648,Premium,60.65,21.3,444,54,0,33,3
USR-04582,+44 7505 164178,Standard,42.2,8.0,160,144,0,10,1
USR-04583,+44 7885 741327,Premium,56.26,41.4,391,111,1,43,11
USR-04584,+44 7737 371495,Basic,30.66,13.8,150,197,4,28,7
USR-04585,+44 7569 827166,Unlimited,96.42,350.6,3910,157,0,4,9
USR-04586,+44 7251 907446,Premium,58.6,23.2,366,174,0,49,4
USR-04587,+44 7865 910918,Premium,56.07,29.4,377,93,0,14,12
USR-04588,+44 7631 694479,Premium,68.48,32.1,411,25,0,1,7
USR-04589,+44 7864 493652,Basic,29.65,4.3,59,107,0,14,6
USR-04590,+44 7886 483681,Standard,30.49,11.9,111,146,0,10,1
USR-04591,+44 7705 934335,Basic,24.54,11.8,228,265,2,17,2
USR-04592,+44 7254 815194,Basic,33.46,2.0,30,129,2,12,5
USR-04593,+44 7951 834143,Basic,24.62,3.4,58,97,1,5,2
USR-04594,+44 7807 226708,Standard,37.53,41.2,669,134,4,51,13
USR-04595,+44 7209 720052,Premium,56.86,16.6,142,29,0,21,24
USR-04596,+44 7337 623547,Basic,34.26,14.9,230,184,3,30,2
USR-04597,+44 7577 643850,Basic,34.82,4.2,59,191,1,4,3
USR-04598,+44 7379 169828,Standard,39.15,12.2,165,51,0,16,0
USR-04599,+44 7937 282931,Unlimited,102.65,893.5,3042,89,0,14,0
USR-04600,+44 7495 166541,Basic,23.0,3.6,59,20,0,2,3
USR-04601,+44 7559 130745,Premium,59.56,44.7,407,56,1,13,0
USR-04602,+44 7906 932769,Standard,42.51,8.8,161,135,0,15,0
USR-04603,+44 7187 279552,Unlimited,97.93,366.7,7545,185,0,2,1
USR-04604,+44 7358 203448,Basic,17.39,2.2,77,98,0,26,2
USR-04605,+44 7136 514773,Standard,48.99,9.1,231,198,2,8,9
USR-04606,+44 7574 609084,Standard,37.84,13.2,87,121,0,1,4
USR-04607,+44 7193 855975,Basic,16.96,8.7,271,317,2,6,6
USR-04608,+44 7130 517005,Standard,31.85,10.3,224,153,1,9,2
USR-04609,+44 7721 964494,Unlimited,90.97,722.1,3559,26,0,2,0
USR-04610,+44 7816 698011,Standard,34.52,25.1,885,151,2,60,1
USR-04611,+44 7103 673155,Standard,48.1,5.4,218,127,0,7,2
USR-04612,+44 7980 597115,Standard,39.34,6.5,116,158,0,18,4
USR-04613,+44 7499 204738,Premium,64.57,32.8,411,74,2,28,4
USR-04614,+44 7781 465456,Standard,41.77,12.2,75,181,0,3,6
USR-04615,+44 7769 904438,Unlimited,91.98,314.5,5123,115,2,10,0
USR-04616,+44 7578 229966,Standard,49.87,6.9,162,195,1,4,0
USR-04617,+44 7901 531679,Standard,34.91,4.9,196,55,1,3,0
USR-04618,+44 7995 486060,Standard,33.11,6.7,164,66,1,37,0
USR-04619,+44 7819 431098,Basic,27.57,4.2,56,173,1,10,0
USR-04620,+44 7909 648275,Premium,57.06,18.3,400,142,2,20,6
USR-04621,+44 7120 717155,Standard,43.68,10.2,221,156,0,7,7
USR-04622,+44 7207 706113,Standard,34.04,11.6,77,127,1,58,2
USR-04623,+44 7271 500357,Basic,29.19,4.3,23,183,0,39,2
USR-04624,+44 7274 862706,Standard,44.54,11.1,233,140,2,60,6
USR-04625,+44 7869 309246,Basic,22.08,3.4,35,97,0,30,1
USR-04626,+44 7618 572196,Basic,27.35,2.8,75,82,0,3,6
USR-04627,+44 7105 656873,Standard,43.41,12.0,87,29,0,14,9
USR-04628,+44 7495 268533,Standard,49.06,9.7,218,22,2,30,10
USR-04629,+44 7636 605012,Basic,17.83,3.4,39,117,1,15,3
USR-04630,+44 7985 903986,Standard,48.66,8.3,89,146,1,18,4
USR-04631,+44 7632 853755,Premium,72.9,33.8,249,67,0,5,4
USR-04632,+44 7610 691046,Standard,36.19,10.8,64,83,0,13,5
USR-04633,+44 7361 468097,Unlimited,93.16,742.8,3190,105,0,18,16
USR-04634,+44 7128 275440,Standard,45.18,6.7,127,154,0,15,12
USR-04635,+44 7376 402733,Standard,43.67,12.9,151,104,2,11,0
USR-04636,+44 7613 265485,Basic,27.58,11.2,210,166,2,5,5
USR-04637,+44 7302 542751,Basic,24.95,3.4,41,196,1,34,4
USR-04638,+44 7350 926673,Basic,23.43,18.0,283,392,3,49,9
USR-04639,+44 7480 515422,Unlimited,87.69,767.0,6658,129,1,8,12
USR-04640,+44 7414 993743,Standard,35.09,5.2,221,112,0,23,5
USR-04641,+44 7814 595540,Standard,41.79,13.4,100,186,0,17,19
USR-04642,+44 7459 863428,Basic,26.99,3.8,32,86,0,3,4
USR-04643,+44 7381 532254,Basic,29.39,7.9,290,253,2,1,1
USR-04644,+44 7358 835221,Premium,66.64,28.2,344,58,0,3,13
USR-04645,+44 7342 813606,Standard,40.62,11.8,195,52,0,3,4
USR-04646,+44 7251 862133,Basic,16.6,4.3,76,165,0,10,0
USR-04647,+44 7167 496759,Premium,58.49,3.4,22,30,2,3,5
USR-04648,+44 7171 924626,Basic,24.07,4.4,64,57,0,29,7
USR-04649,+44 7711 821340,Premium,73.05,21.0,166,175,0,19,21
USR-04650,+44 7614 510616,Standard,37.26,5.4,146,109,0,16,0
USR-04651,+44 7468 806508,Standard,49.32,10.7,151,99,1,1,2
USR-04652,+44 7319 830777,Basic,28.58,3.6,38,136,0,35,0
