client_id,contact_number,current_product,monthly_fee,avg_balance,monthly_transactions,digital_logins,support_tickets,account_age_months,international_transfers
CLT-04610,+33 620 875104,Savings Plus,4.87,17929.86,15,38,2,6,3
CLT-04611,+33 622 766888,Checking,0.0,7933.02,38,44,1,7,1
CLT-04612,+33 625 901220,Savings Plus,8.22,5407.29,25,9,0,21,4
CLT-04613,+33 646 331123,Checking,0.0,8873.69,24,13,0,25,3
CLT-04614,+33 690 699776,Premium Account,21.42,94900.74,56,24,3,32,2
CLT-04615,+33 638 544613,Premium Account,16.71,55125.09,82,36,2,3,0
CLT-04616,+33 661 755510,Savings Plus,7.19,47419.89,56,54,0,12,2
CLT-04617,+33 677 480549,Private Banking,47.4,213207.49,28,26,0,46,1
CLT-04618,+33 659 123773,Checking,3.59,1534.0,37,46,3,17,0
CLT-04619,+33 623 124932,Savings Plus,3.59,7862.53,53,32,0,25,1
CLT-04620,+33 620 191415,Savings Plus,9.9,40259.87,41,9,0,15,0
CLT-04621,+33 668 315040,Checking,3.92,8784.47,42,20,0,11,0
CLT-04622,+33 670 422584,Premium Account,21.56,38066.67,46,31,2,11,0
CLT-04623,+33 614 751221,Checking,3.52,1279.96,46,36,1,1,2
CLT-04624,+33 682 459802,Checking,0.0,10283.5,18,56,1,34,0
CLT-04625,+33 655 338157,Private Banking,46.44,393119.64,46,49,3,10,0
CLT-04626,+33 635 888133,Savings Plus,4.57,6119.6,52,23,0,27,1
CLT-04627,+33 681 170676,Checking,4.12,6456.21,29,34,0,11,1
CLT-04628,+33 625 181369,Premium Account,17.39,112349.37,76,39,1,18,0
CLT-04629,+33 646 456076,Private Banking,48.51,415741.64,48,5,2,21,0
CLT-04630,+33 654 838725,Premium Account,18.87,106834.05,49,59,3,2,0
CLT-04631,+33 694 254044,Checking,2.82,11875.98,13,6,0,16,0
CLT-04632,+33 663 560889,Checking,1.69,13973.86,44,36,3,3,2
CLT-04633,+33 631 789928,Premium Account,22.38,115266.66,59,50,2,9,2
CLT-04634,+33 698 284959,Checking,0.95,8995.19,17,30,0,3,1
CLT-04635,+33 662 722767,Savings Plus,9.52,12819.51,36,8,0,17,1
CLT-04636,+33 688 727347,Premium Account,17.75,86059.47,25,27,0,3,1
CLT-04637,+33 653 924160,Premium Account,19.58,99798.04,38,8,1,12,1
CLT-04638,+33 630 698417,Private Banking,48.96,325558.97,58,39,0,71,3
CLT-04639,+33 640 173208,Savings Plus,3.68,46597.62,65,15,1,3,0
CLT-04640,+33 667 789122,Premium Account,18.96,116041.72,53,11,3,8,3
CLT-04641,+33 693 248932,Savings Plus,3.29,47971.08,69,35,2,10,0
CLT-04642,+33 694 798322,Checking,0.0,2730.92,32,26,1,9,0
CLT-04643,+33 610 384441,Checking,0.0,88462.97,125,29,1,33,4
CLT-04644,+33 618 882722,Premium Account,16.24,111430.13,73,29,0,5,1
CLT-04645,+33 666 188567,Private Banking,43.24,381892.24,35,10,1,15,4
CLT-04646,+33 636 350445,Checking,0.0,97954.23,75,35,2,7,2
CLT-04647,+33 650 103901,Savings Plus,7.17,9354.79,63,35,0,17,0
CLT-04648,+33 642 126766,Checking,3.4,3765.89,22,24,1,26,2
CLT-04649,+33 695 499576,Premium Account,18.13,79249.88,77,42,0,20,0
CLT-04650,+33 645 270845,Savings Plus,3.6,8843.48,64,37,2,17,11
CLT-04651,+33 617 422423,Savings Plus,8.21,28426.48,44,9,0,20,0
CLT-04652,+33 641 334424,Premium Account,18.2,76926.33,88,59,1,7,1
CLT-04653,+33 626 476063,Savings Plus,9.24,39235.23,25,12,0,65,1
CLT-04654,+33 631 195634,Checking,4.55,8956.25,20,13,0,12,0
CLT-04655,+33 612 242764,Premium Account,21.6,80018.53,80,9,1,22,2
CLT-04656,+33 665 581761,Savings Plus,9.54,40087.06,52,10,1,70,0
CLT-04657,+33 681 232298,Savings Plus,3.16,45485.1,56,24,0,21,0
CLT-04658,+33 670 810740,Savings Plus,8.66,9306.36,47,16,0,25,0
CLT-04659,+33 636 534111,Savings Plus,4.33,7730.93,65,12,0,44,1
CLT-04660,+33 673 274698,Private Banking,48.09,372802.27,76,20,2,2,4
CLT-04661,+33 675 419241,Checking,4.61,12905.92,35,20,0,43,0
CLT-04662,+33 629 740611,Checking,1.08,9461.92,30,50,1,8,0
CLT-04663,+33 687 648968,Checking,4.93,12361.06,36,33,1,24,0
CLT-04664,+33 661 126574,Savings Plus,3.18,47899.29,25,39,1,11,6
CLT-04665,+33 640 450262,Savings Plus,8.4,23923.03,22,40,1,12,1
CLT-04666,+33 647 355318,Savings Plus,8.09,47007.38,64,39,1,11,1
CLT-04667,+33 660 438824,Savings Plus,5.72,27281.44,64,28,2,3,0
CLT-04668,+33 672 452060,Premium Account,22.31,50987.87,67,45,1,15,0
CLT-04669,+33 646 548513,Checking,0.86,3671.64,47,33,0,11,1
CLT-04670,+33 631 128223,Premium Account,21.32,119760.55,30,33,0,5,1
CLT-04671,+33 689 715769,Savings Plus,3.77,18833.06,39,36,1,8,2
CLT-04672,+33 618 726186,Savings Plus,5.14,10910.03,20,42,1,3,1
CLT-04673,+33 689 548113,Savings Plus,7.05,49037.4,53,32,0,8,2
CLT-04674,+33 635 167693,Private Banking,47.92,261589.64,76,55,0,11,0
CLT-04675,+33 627 998156,Premium Account,16.94,80883.41,52,8,2,19,3
CLT-04676,+33 622 144304,Checking,4.79,92958.99,106,32,3,26,1
CLT-04677,+33 643 932355,Private Banking,44.57,436287.17,79,48,1,93,1
CLT-04678,+33 650 445699,Savings Plus,4.45,37755.33,57,8,0,24,2
CLT-04679,+33 633 561598,Premium Account,22.61,31964.72,27,18,0,6,1
CLT-04680,+33 611 850305,Savings Plus,7.37,16933.6,39,20,0,4,5
CLT-04681,+33 623 779920,Savings Plus,8.69,30530.16,24,15,1,6,1
CLT-04682,+33 688 713627,Savings Plus,9.55,12380.43,29,49,3,8,1
CLT-04683,+33 685 344250,Savings Plus,3.63,8399.64,62,13,0,24,0
CLT-04684,+33 661 314906,Premium Account,19.18,55673.6,40,45,3,22,3
CLT-04685,+33 672 280838,Premium Account,21.1,111625.27,74,12,0,40,2
CLT-04686,+33 687 830980,Premium Account,17.66,57552.09,47,31,0,11,1
CLT-04687,+33 669 716549,Savings Plus,5.17,25530.86,43,33,0,17,0
CLT-04688,+33 649 752764,Premium Account,21.93,33097.28,43,22,1,23,3
CLT-04689,+33 639 963396,Checking,4.54,12273.65,13,45,0,61,1
CLT-04690,+33 655 616373,Checking,3.22,1962.74,24,25,3,46,6
CLT-04691,+33 664 972381,Savings Plus,5.44,11786.45,19,57,1,12,0
CLT-04692,+33 666 846819,Savings Plus,9.81,5249.95,16,42,2,68,0
CLT-04693,+33 670 187196,Premium Account,19.89,32516.33,37,41,0,20,1
CLT-04694,+33 684 806590,Checking,4.26,13729.63,22,23,3,24,1
CLT-04695,+33 644 548913,Premium Account,16.52,115289.65,81,54,0,2,6
CLT-04696,+33 619 329992,Premium Account,17.46,38109.68,79,54,0,90,1
CLT-04697,+33 633 673807,Savings Plus,6.82,17350.85,69,27,0,6,0
CLT-04698,+33 654 854465,Savings Plus,6.74,41104.92,15,38,0,10,2
CLT-04699,+33 690 459771,Checking,0.0,1969.99,15,33,0,39,0
CLT-04700,+33 645 520928,Savings Plus,3.93,21409.19,42,46,0,25,2
CLT-04701,+33 627 999858,Checking,0.0,3318.8,48,17,1,5,0
CLT-04702,+33 673 980491,Checking,1.35,6417.09,33,10,1,13,2
CLT-04703,+33 625 718497,Checking,3.64,4125.08,27,32,0,21,0
CLT-04704,+33 642 637057,Private Banking,47.11,146572.28,44,14,1,113,1
CLT-04705,+33 632 245759,Checking,0.17,78032.48,127,17,0,27,0
CLT-04706,+33 644 787578,Premium Account,17.15,100956.54,85,43,3,17,0
CLT-04707,+33 634 212335,Premium Account,22.64,38966.55,89,30,2,42,1
CLT-04708,+33 697 572136,Checking,1.15,7723.81,38,10,1,35,0
CLT-04709,+33 688 171276,Savings Plus,8.91,39505.68,23,8,2,8,0
CLT-04710,+33 683 977757,Private Banking,45.84,412233.5,55,27,1,21,1
CLT-04711,+33 664 402430,Savings Plus,3.35,28934.02,56,23,2,9,1
CLT-04712,+33 663 339912,Private Banking,47.08,5530.99,6,54,0,13,3
CLT-04713,+33 685 373936,Checking,4.19,4294.41,18,37,0,19,0
CLT-04714,+33 675 297060,Private Banking,48.42,456958.97,66,5,1,13,2
CLT-04715,+33 644 681956,Premium Account,17.1,38420.81,43,29,1,26,0
CLT-04716,+33 619 156016,Savings Plus,4.58,12251.69,39,26,0,44,0
CLT-04717,+33 672 103948,Checking,3.33,4790.0,29,57,0,36,19
CLT-04718,+33 651 727731,Checking,3.46,6454.49,31,31,0,9,1
CLT-04719,+33 630 274618,Savings Plus,8.43,32974.08,22,40,1,10,2
CLT-04720,+33 661 922834,Premium Account,20.72,87642.9,51,40,3,5,2
CLT-04721,+33 682 207911,Savings Plus,8.34,33962.5,54,43,2,8,1
CLT-04722,+33 642 869234,Savings Plus,5.85,42838.03,23,7,0,34,4
CLT-04723,+33 675 631386,Savings Plus,3.86,26361.72,32,49,1,7,2
CLT-04724,+33 680 784630,Savings Plus,9.52,13842.83,22,59,0,20,3
CLT-04725,+33 676 120293,Checking,0.0,2996.39,26,45,0,54,1
CLT-04726,+33 628 241322,Savings Plus,4.44,15851.68,59,50,1,30,0
CLT-04727,+33 683 463840,Savings Plus,3.76,43292.31,50,57,1,13,4
CLT-04728,+33 619 942370,Premium Account,22.09,21031.45,44,38,1,36,0
CLT-04729,+33 673 959415,Checking,0.0,14412.45,38,47,1,33,0
CLT-04730,+33 675 443529,Checking,1.78,2351.51,33,50,1,14,0
CLT-04731,+33 676 466474,Checking,0.99,1674.82,15,56,0,9,2
CLT-04732,+33 620 592435,Checking,0.01,11339.64,35,59,0,8,4
CLT-04733,+33 625 959708,Checking,4.7,10792.39,14,13,0,1,1
CLT-04734,+33 627 316217,Premium Account,18.88,38425.37,41,55,1,7,2
CLT-04735,+33 620 775696,Checking,1.1,4244.73,25,14,0,63,2
CLT-04736,+33 640 231323,Checking,0.0,80293.62,92,37,0,17,2
CLT-04737,+33 688 827757,Premium Account,16.57,57118.15,87,19,2,29,4
CLT-04738,+33 664 865643,Savings Plus,6.35,28334.73,30,54,0,48,0
CLT-04739,+33 626 348477,Premium Account,20.42,106161.19,46,51,0,1,0
CLT-04740,+33 687 952195,Checking,1.02,574.66,41,45,1,11,1
CLT-04741,+33 651 249082,Premium Account,21.29,41817.12,26,11,1,49,4
CLT-04742,+33 647 133814,Premium Account,22.86,103505.19,51,38,1,79,2
CLT-04743,+33 649 276682,Checking,0.22,9406.55,10,33,2,4,0
CLT-04744,+33 663 133839,Savings Plus,10.0,7929.62,61,42,1,12,1
CLT-04745,+33 639 751200,Checking,1.46,14160.29,11,28,2,33,2
CLT-04746,+33 657 883014,Checking,1.74,7920.81,17,37,1,24,1
CLT-04747,+33 637 820163,Premium Account,19.4,67453.72,52,44,0,16,0
CLT-04748,+33 613 132850,Premium Account,16.51,81880.2,49,33,0,85,0
CLT-04749,+33 683 319405,Private Banking,44.53,100196.56,57,5,3,35,7
CLT-04750,+33 657 345224,Savings Plus,6.09,35102.43,16,35,0,22,0
CLT-04751,+33 647 205077,Premium Account,20.92,44216.84,52,53,1,7,1
CLT-04752,+33 632 207796,Checking,0.13,1386.16,28,26,0,36,4
CLT-04753,+33 626 615663,Savings Plus,9.85,10664.88,62,8,3,18,1
CLT-04754,+33 691 484440,Premium Account,22.35,69938.72,62,53,1,8,1
CLT-04755,+33 626 712529,Savings Plus,4.83,14563.81,18,20,0,40,0
CLT-04756,+33 674 829263,Premium Account,18.26,114660.51,74,41,2,6,0
CLT-04757,+33 610 397741,Savings Plus,6.41,48907.14,34,44,3,18,1
CLT-04758,+33 613 229403,Checking,2.87,69251.99,112,33,1,8,0
CLT-04759,+33 649 134165,Checking,2.51,11713.52,14,7,0,28,0
CLT-04760,+33 634 523954,Premium Account,17.78,66835.86,89,46,1,9,0
CLT-04761,+33 640 866273,Premium Account,16.27,52126.18,51,52,3,3,1
CLT-04762,+33 687 231433,Premium Account,18.91,92226.57,74,37,1,1,0
CLT-04763,+33 691 355954,Savings Plus,7.1,36824.95,56,39,1,15,0
CLT-04764,+33 633 486389,Premium Account,16.89,90547.4,52,16,1,24,1
CLT-04765,+33 657 454153,Savings Plus,5.57,22866.28,15,37,0,3,1
CLT-04766,+33 652 942674,Checking,0.0,9491.66,34,30,0,26,1
CLT-04767,+33 645 150383,Premium Account,22.4,94526.74,82,53,1,16,0
CLT-04768,+33 624 803393,Checking,2.06,2956.49,36,33,1,7,5
CLT-04769,+33 662 612713,Premium Account,20.47,118773.95,62,42,1,38,0
CLT-04770,+33 668 774043,Checking,0.21,14470.07,24,31,0,28,3
CLT-04771,+33 615 704593,Checking,2.16,14209.82,38,45,2,51,1
CLT-04772,+33 686 946679,Checking,4.95,1726.61,39,29,0,48,0
CLT-04773,+33 664 730027,Savings Plus,7.25,18194.36,51,18,2,1,1
CLT-04774,+33 624 404266,Checking,3.61,8463.08,43,21,0,4,0
CLT-04775,+33 633 492365,Savings Plus,6.35,36660.22,30,19,0,25,0
CLT-04776,+33 680 825546,Premium Account,18.76,62982.93,64,33,1,21,0
CLT-04777,+33 653 829188,Premium Account,16.93,103815.23,28,25,1,20,0
CLT-04778,+33 650 495280,Savings Plus,3.7,13547.02,56,43,2,81,4
CLT-04779,+33 633 779566,Premium Account,17.37,104433.38,76,39,1,20,0
CLT-04780,+33 695 392812,Checking,0.0,7462.04,36,21,0,79,3
CLT-04781,+33 612 249743,Checking,3.89,586.26,36,51,0,2,1
CLT-04782,+33 670 304959,Checking,0.0,5350.98,46,35,3,12,1
CLT-04783,+33 617 236574,Premium Account,17.25,20268.96,50,13,1,2,2
CLT-04784,+33 673 923939,Premium Account,16.08,62545.97,69,14,0,13,0
CLT-04785,+33 615 144642,Checking,0.31,10901.08,34,6,0,14,0
CLT-04786,+33 653 764744,Checking,4.02,3581.72,24,33,2,3,2
CLT-04787,+33 651 554399,Premium Account,21.25,38306.18,57,18,1,17,2
CLT-04788,+33 687 975694,Checking,1.32,9470.63,41,53,0,18,7
CLT-04789,+33 640 746800,Savings Plus,9.82,10623.07,29,31,1,17,0
CLT-04790,+33 656 779890,Checking,0.91,6454.46,34,48,3,123,0
CLT-04791,+33 694 826214,Checking,0.0,1677.75,47,47,3,48,0
CLT-04792,+33 668 891796,Savings Plus,3.35,49168.89,40,51,0,80,2
CLT-04793,+33 635 335129,Checking,3.77,6333.85,39,32,0,27,1
CLT-04794,+33 639 995615,Checking,2.2,4827.41,33,26,3,31,0
CLT-04795,+33 623 273801,Savings Plus,3.56,48638.86,58,21,0,30,0
CLT-04796,+33 671 843826,Savings Plus,4.66,36044.07,29,9,1,35,1
CLT-04797,+33 621 766879,Savings Plus,9.31,13143.72,26,19,0,29,3
CLT-04798,+33 674 322644,Premium Account,19.61,81118.13,47,56,0,35,5
CLT-04799,+33 617 694070,Checking,5.0,11912.47,19,54,3,20,0
CLT-04800,+33 619 325450,Private Banking,48.96,399265.29,57,49,3,17,0
CLT-04801,+33 656 827529,Savings Plus,6.11,17619.89,59,28,3,4,0
CLT-04802,+33 664 837711,Private Banking,48.47,169078.12,55,29,1,67,0
CLT-04803,+33 638 976773,Savings Plus,4.14,34167.49,30,52,1,25,0
CLT-04804,+33 690 172157,Savings Plus,4.26,20042.97,28,11,0,70,4
CLT-04805,+33 644 696540,Savings Plus,5.44,14952.12,56,16,3,13,0
CLT-04806,+33 677 943821,Private Banking,45.91,187945.26,54,22,3,30,1
CLT-04807,+33 691 968761,Premium Account,19.99,28613.54,81,33,1,67,6
CLT-04808,+33 662 841732,Checking,4.54,3950.24,49,27,3,7,1
CLT-04809,+33 632 797137,Savings Plus,7.63,7538.36,17,26,0,61,0
CLT-04810,+33 670 419205,Premium Account,18.69,62235.56,28,34,2,7,1
CLT-04811,+33 679 816837,Premium Account,17.77,29548.69,88,5,2,20,1
CLT-04812,+33 632 901382,Premium Account,19.58,98748.29,77,33,1,15,2
CLT-04813,+33 644 950004,Premium Account,21.46,101567.43,76,38,2,45,1
CLT-04814,+33 683 599773,Savings Plus,3.02,9656.01,44,31,0,11,4
CLT-04815,+33 615 786006,Savings Plus,6.63,5768.5,29,38,0,13,1
CLT-04816,+33 614 669540,Private Banking,46.19,213525.95,21,42,0,5,2
CLT-04817,+33 622 861065,Premium Account,20.64,106531.38,52,16,0,6,1
CLT-04818,+33 610 398071,Savings Plus,8.77,24892.69,50,48,0,38,0
CLT-04819,+33 644 859299,Savings Plus,3.14,36959.43,62,13,0,29,1
CLT-04820,+33 684 610162,Private Banking,44.28,115462.29,65,14,3,10,0
CLT-04821,+33 662 808542,Savings Plus,4.09,24757.07,54,7,3,117,4
CLT-04822,+33 684 474586,Checking,0.0,10521.79,48,39,2,56,2
CLT-04823,+33 635 951149,Checking,0.32,5222.56,38,33,3,16,0
CLT-04824,+33 638 970676,Checking,2.11,5189.5,17,59,0,13,3
CLT-04825,+33 674 717354,Premium Account,22.35,53797.91,68,59,3,1,0
CLT-04826,+33 687 658597,Premium Account,18.43,76661.73,28,34,0,17,2
CLT-04827,+33 622 367550,Premium Account,17.56,34952.68,40,7,3,6,1
CLT-04828,+33 658 644383,Savings Plus,4.69,9462.64,28,39,1,13,0
CLT-04829,+33 639 656001,Checking,2.69,82406.57,122,21,0,38,1
CLT-04830,+33 620 516111,Premium Account,21.33,85866.42,78,5,3,11,2
CLT-04831,+33 690 144851,Savings Plus,6.69,38565.87,44,30,0,20,0
CLT-04832,+33 664 987941,Savings Plus,3.41,10236.78,32,43,0,4,2
CLT-04833,+33 686 253138,Private Banking,46.56,315820.89,76,12,1,19,0
CLT-04834,+33 690 388262,Savings Plus,5.81,15417.25,65,33,0,55,2
CLT-04835,+33 657 638109,Premium Account,20.59,97955.2,87,54,0,40,1
CLT-04836,+33 642 440652,Private Banking,46.63,335917.66,70,8,0,5,0
CLT-04837,+33 616 107292,Savings Plus,7.11,12506.52,18,56,1,29,1
CLT-04838,+33 632 199080,Private Banking,48.0,485144.81,48,29,0,14,2
CLT-04839,+33 667 498043,Savings Plus,7.76,16421.85,21,27,0,9,2
CLT-04840,+33 695 915031,Checking,3.26,8614.82,39,20,0,43,4
CLT-04841,+33 615 932453,Checking,0.46,6910.9,33,58,0,36,0
CLT-04842,+33 641 401428,Checking,4.26,5975.52,42,39,1,14,3
CLT-04843,+33 627 226366,Savings Plus,4.01,41826.29,50,27,0,20,5
CLT-04844,+33 668 468858,Premium Account,19.16,67566.2,71,20,1,42,2
CLT-04845,+33 644 424929,Savings Plus,9.4,17029.49,15,18,0,11,5
CLT-04846,+33 652 960065,Checking,1.77,4505.31,24,5,0,11,0
CLT-04847,+33 693 185392,Premium Account,20.29,61324.39,58,30,0,9,0
CLT-04848,+33 695 912042,Checking,0.41,13093.11,24,51,0,19,0
CLT-04849,+33 637 915724,Checking,0.0,14624.98,29,57,2,8,5
CLT-04850,+33 631 141835,Checking,0.57,6736.48,40,45,0,24,0
CLT-04851,+33 630 823619,Checking,0.0,5057.95,36,22,3,5,1
CLT-04852,+33 639 555493,Savings Plus,5.99,42098.08,49,5,2,54,2
CLT-04853,+33 626 495435,Checking,2.47,14806.53,23,26,3,20,1
CLT-04854,+33 637 492702,Premium Account,17.49,72957.58,38,37,1,5,2
CLT-04855,+33 650 287468,Savings Plus,6.02,7497.3,29,31,0,23,1
CLT-04856,+33 613 615279,Private Banking,49.8,480447.26,59,34,0,17,1
CLT-04857,+33 688 136465,Checking,0.0,14582.54,30,10,3,15,2
CLT-04858,+33 679 198701,Premium Account,21.03,99574.94,77,54,3,13,0
CLT-04859,+33 658 433515,Private Banking,47.47,277493.15,71,19,3,16,8
CLT-04860,+33 685 611185,Premium Account,17.81,58847.82,46,11,2,9,2
CLT-04861,+33 669 869273,Premium Account,20.15,23554.72,51,34,0,50,1
CLT-04862,+33 633 381602,Premium Account,20.11,61901.1,52,27,0,16,0
CLT-04863,+33 616 166219,Checking,0.0,48036.95,105,59,1,75,1
CLT-04864,+33 650 860922,Checking,0.0,8733.95,16,19,0,14,0
CLT-04865,+33 639 795199,Savings Plus,7.35,39724.02,17,29,3,9,1
CLT-04866,+33 638 842580,Checking,4.69,9540.39,25,21,3,68,0
CLT-04867,+33 648 352198,Premium Account,20.1,55662.86,50,36,2,20,0
CLT-04868,+33 688 345390,Savings Plus,7.68,28669.3,16,27,0,49,1
CLT-04869,+33 698 774354,Premium Account,21.01,101972.89,39,47,0,5,2
CLT-04870,+33 680 669246,Premium Account,22.77,32396.09,88,5,0,20,0
CLT-04871,+33 628 673188,Checking,0.0,12668.69,25,8,3,18,0
CLT-04872,+33 689 556389,Savings Plus,9.05,6041.21,65,42,3,1,7
CLT-04873,+33 624 841693,Premium Account,20.7,93247.96,61,56,1,6,1
CLT-04874,+33 680 434530,Checking,2.03,8565.3,12,25,0,66,1
CLT-04875,+33 639 915254,Checking,3.94,2959.12,33,21,0,113,1
CLT-04876,+33 682 758918,Savings Plus,5.9,5662.34,49,28,1,5,0
CLT-04877,+33 635 175125,Premium Account,17.29,67726.3,70,35,2,7,2
CLT-04878,+33 611 792036,Private Banking,48.63,253049.9,60,50,0,14,0
CLT-04879,+33 675 713488,Checking,3.91,1032.2,21,40,1,15,3
CLT-04880,+33 664 744505,Premium Account,21.29,68269.3,75,23,1,22,2
CLT-04881,+33 691 728265,Checking,1.96,1976.71,12,38,1,21,8
CLT-04882,+33 674 785135,Premium Account,19.99,96600.07,40,10,2,13,1
CLT-04883,+33 666 786303,Savings Plus,6.26,38778.93,17,41,3,8,3
CLT-04884,+33 657 167798,Savings Plus,7.29,8797.8,58,34,0,38,2
CLT-04885,+33 652 149154,Savings Plus,4.2,13202.49,65,12,0,33,4
CLT-04886,+33 626 149134,Checking,4.49,6841.36,46,11,3,84,1
CLT-04887,+33 664 399124,Checking,0.0,10606.28,36,35,0,14,1
CLT-04888,+33 622 415083,Checking,0.0,42957.02,66,48,2,2,1
CLT-04889,+33 678 799086,Checking,0.0,11871.09,48,23,0,39,2
CLT-04890,+33 679 530053,Premium Account,22.69,117075.03,48,32,2,14,6
CLT-04891,+33 615 216126,Savings Plus,4.52,6861.88,31,41,2,8,1
CLT-04892,+33 645 789622,Checking,2.26,6690.23,47,23,2,112,3
CLT-04893,+33 610 615849,Private Banking,49.43,466461.25,72,17,3,79,6
CLT-04894,+33 662 795656,Private Banking,47.84,421732.09,49,21,1,29,3
CLT-04895,+33 644 101433,Savings Plus,3.52,14033.67,52,17,0,78,4
CLT-04896,+33 628 101291,Premium Account,19.74,86298.67,78,52,0,5,0
CLT-04897,+33 651 524299,Private Banking,48.88,6960.97,11,18,3,13,0
CLT-04898,+33 613 290765,Savings Plus,3.34,28912.13,21,45,3,48,1
CLT-04899,+33 686 602322,Checking,0.0,12459.24,15,51,1,25,4
CLT-04900,+33 643 338962,Premium Account,22.47,49558.24,62,57,1,65,0
CLT-04901,+33 690 463267,Savings Plus,5.65,6519.4,48,36,2,170,1
CLT-04902,+33 646 548819,Checking,1.95,2789.16,18,7,0,70,4
CLT-04903,+33 616 481583,Private Banking,49.63,323749.19,47,34,3,11,7
CLT-04904,+33 639 147138,Checking,4.49,11056.57,43,24,1,12,1
CLT-04905,+33 620 962911,Checking,0.66,12808.13,21,26,1,12,2
CLT-04906,+33 639 741894,Savings Plus,5.25,20614.54,40,18,0,11,1
CLT-04907,+33 641 110256,Checking,4.35,5557.55,40,11,1,62,1
CLT-04908,+33 626 471496,Checking,2.92,32484.74,111,20,0,10,5
CLT-04909,+33 640 132013,Premium Account,16.44,36073.69,48,50,3,39,1
CLT-04910,+33 685 451651,Private Banking,44.92,464655.0,75,59,3,14,0
CLT-04911,+33 627 537437,Checking,2.52,9548.85,11,11,1,44,0
CLT-04912,+33 670 528103,Savings Plus,5.04,14315.31,42,19,1,26,0
CLT-04913,+33 685 919929,Private Banking,46.73,122183.76,25,33,1,31,1
CLT-04914,+33 650 158750,Premium Account,17.36,104533.31,82,44,0,6,3
CLT-04915,+33 629 411953,Savings Plus,6.8,37376.5,23,23,0,11,1
CLT-04916,+33 684 147335,Premium Account,20.87,100130.51,81,11,0,15,0
CLT-04917,+33 622 191752,Checking,0.0,1060.4,25,45,1,23,1
CLT-04918,+33 691 625075,Checking,2.65,6424.81,29,8,2,10,0
CLT-04919,+33 692 535232,Savings Plus,5.98,6823.9,15,17,1,20,0
CLT-04920,+33 681 542029,Checking,2.8,13827.55,49,13,3,10,0
CLT-04921,+33 627 900019,Savings Plus,6.7,30596.54,15,44,0,3,0
CLT-04922,+33 642 790467,Savings Plus,4.23,39937.72,66,9,0,34,0
CLT-04923,+33 697 829440,Premium Account,18.24,62606.4,72,10,2,6,0
CLT-04924,+33 673 716891,Savings Plus,4.77,10974.23,44,36,2,53,2
CLT-04925,+33 669 457153,Premium Account,22.18,22561.86,41,16,0,9,2
CLT-04926,+33 642 392679,Savings Plus,7.64,18476.77,58,15,1,13,4
CLT-04927,+33 674 969063,Premium Account,19.96,27709.22,72,45,1,32,2
CLT-04928,+33 692 397682,Private Banking,44.05,114021.29,54,42,3,30,4
CLT-04929,+33 694 631905,Checking,0.0,6286.37,15,8,0,21,0
CLT-04930,+33 692 146531,Checking,0.0,10521.66,48,12,0,31,0
CLT-04931,+33 660 768136,Checking,2.07,12001.12,22,7,2,12,3
CLT-04932,+33 666 658080,Savings Plus,5.21,26094.92,56,54,1,45,2
CLT-04933,+33 696 992645,Premium Account,21.83,83613.53,64,54,1,15,0
CLT-04934,+33 621 406770,Savings Plus,5.05,11530.08,53,25,2,6,2
CLT-04935,+33 664 101662,Premium Account,16.3,97878.29,77,17,3,20,0
CLT-04936,+33 629 123334,Savings Plus,7.82,32037.21,69,24,0,1,1
CLT-04937,+33 637 617195,Savings Plus,3.12,17057.48,28,59,2,10,0
CLT-04938,+33 643 818385,Savings Plus,4.03,5695.62,52,17,0,13,0
CLT-04939,+33 691 571986,Premium Account,20.71,55363.32,37,44,3,44,0
CLT-04940,+33 655 303955,Premium Account,17.78,116174.3,80,12,2,20,1
CLT-04941,+33 615 269114,Savings Plus,6.29,44043.13,67,43,3,69,0
CLT-04942,+33 636 242302,Savings Plus,9.83,49541.38,46,33,0,1,1
CLT-04943,+33 693 825215,Checking,3.49,10215.52,13,34,0,5,0
CLT-04944,+33 663 487569,Premium Account,16.09,118870.87,56,32,0,77,1
CLT-04945,+33 674 635034,Savings Plus,8.38,18273.95,35,17,1,14,3
CLT-04946,+33 676 996737,Premium Account,18.22,96116.5,80,52,0,35,0
CLT-04947,+33 616 348818,Checking,1.52,7934.26,43,56,2,18,2
CLT-04948,+33 642 316964,Savings Plus,6.7,42342.05,30,19,3,76,1
CLT-04949,+33 621 255695,Premium Account,17.43,74815.28,60,44,1,7,5
CLT-04950,+33 683 580552,Checking,1.79,8252.19,39,20,0,17,0
CLT-04951,+33 614 942804,Checking,1.59,1416.61,22,14,1,8,2
CLT-04952,+33 612 473710,Savings Plus,6.51,6692.35,65,26,2,14,4
CLT-04953,+33 624 456205,Checking,0.0,40465.2,134,36,1,17,1
CLT-04954,+33 668 234176,Checking,4.82,40382.11,140,21,2,17,4
CLT-04955,+33 663 467929,Checking,3.99,11636.05,48,22,0,18,2
CLT-04956,+33 684 436460,Checking,1.79,7203.89,17,25,0,40,0
CLT-04957,+33 650 460373,Premium Account,20.82,92854.37,26,48,1,28,4
CLT-04958,+33 660 260889,Savings Plus,7.3,24153.23,54,5,3,22,0
